-0.000569723	0.000569728	0.00462105	0.0108129	0.0160207	0.0208333	0.0248899	0.0278106	0.0293088	0.0290947	0.0271548	0.0236176	0.0188208	0.0131548	0.00703222	0.000829996	-0.00496609	-0.0101504	-0.014634	-0.0184131	-0.0215197	-0.0240197	-0.0259924	-0.027522	-0.0286891	-0.0295665	-0.0302172	-0.0306935	-0.0310377	-0.0312833	-0.0314558	-0.0315748	-0.0316545	-0.0317057	-0.031736	-0.031751	-0.0317548	-0.0317505	-0.0317403	-0.0317265	-0.0317102	-0.0316926	-0.0316747	-0.0316575	-0.0316419	-0.0316286	-0.0316182	-0.0316113	-0.0316079	-0.0316084	-0.0316123	-0.0316192	-0.0316285	-0.0316396	-0.0316517	-0.0316643	-0.0316767	-0.0316884	-0.0316989	-0.0317081	-0.0317158	-0.031722	-0.0317266	-0.03173	-0.0317321	-0.0317333	-0.0317338	-0.0317337	-0.0317333	-0.0317327	-0.031732	-0.0317312	-0.0317305	-0.0317299	-0.0317294	-0.0317291	-0.0317288	-0.0317286	-0.0317284	-0.0317284	-0.0317283	-0.0317283	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317284	-0.0317283	-0.0317283	-0.0317282	-0.0317282	-0.031728	-0.031728	-0.0317276	-0.0317276	
0.000569728	-0.000569728	-0.00462105	-0.0108129	-0.0160207	-0.0208333	-0.0248899	-0.0278106	-0.0293088	-0.0290947	-0.0271548	-0.0236176	-0.0188208	-0.0131548	-0.00703222	-0.000829996	0.00496609	0.0101504	0.014634	0.0184131	0.0215197	0.0240197	0.0259924	0.027522	0.0286891	0.0295665	0.0302172	0.0306935	0.0310377	0.0312833	0.0314558	0.0315748	0.0316545	0.0317057	0.031736	0.031751	0.0317548	0.0317505	0.0317403	0.0317265	0.0317102	0.0316926	0.0316747	0.0316575	0.0316419	0.0316286	0.0316182	0.0316113	0.0316079	0.0316084	0.0316123	0.0316192	0.0316285	0.0316396	0.0316517	0.0316643	0.0316767	0.0316884	0.0316989	0.0317081	0.0317158	0.031722	0.0317266	0.03173	0.0317321	0.0317333	0.0317338	0.0317337	0.0317333	0.0317327	0.031732	0.0317312	0.0317305	0.0317299	0.0317294	0.0317291	0.0317288	0.0317286	0.0317284	0.0317284	0.0317283	0.0317283	0.0317284	0.0317284	0.0317284	0.0317284	0.0317284	0.0317284	0.0317284	0.0317284	0.0317284	0.0317284	0.0317283	0.0317283	0.0317282	0.0317282	0.031728	0.031728	0.0317276	0.0317276	
0.00240387	-0.00240387	-0.0139627	-0.030472	-0.0444791	-0.0570731	-0.0673339	-0.0743071	-0.0773223	-0.0757625	-0.0696844	-0.0595206	-0.0461724	-0.0306536	-0.0140078	0.00275648	0.0183362	0.0323159	0.0444758	0.0547954	0.0633491	0.070296	0.0758332	0.0801731	0.0835225	0.0860712	0.0879851	0.0894044	0.0904439	0.0911952	0.0917302	0.0921037	0.0923573	0.0925219	0.0926204	0.0926703	0.0926841	0.0926718	0.0926407	0.0925971	0.0925453	0.0924892	0.0924322	0.0923774	0.0923274	0.0922846	0.0922508	0.0922273	0.0922147	0.0922132	0.0922222	0.0922401	0.092265	0.0922951	0.0923284	0.092363	0.0923972	0.0924294	0.0924587	0.0924841	0.0925053	0.0925223	0.0925352	0.0925443	0.0925503	0.0925536	0.0925549	0.0925548	0.0925537	0.0925521	0.0925501	0.0925481	0.0925462	0.0925446	0.0925433	0.0925422	0.0925414	0.0925408	0.0925405	0.0925403	0.0925402	0.0925402	0.0925403	0.0925403	0.0925404	0.0925404	0.0925405	0.0925405	0.0925404	0.0925404	0.0925403	0.0925402	0.09254	0.0925399	0.0925397	0.0925395	0.0925391	0.0925391	0.0925381	0.0925381	
0.00466267	-0.00466267	-0.0230778	-0.0480858	-0.0692773	-0.0878557	-0.102506	-0.11186	-0.115035	-0.11127	-0.100816	-0.0844383	-0.0635065	-0.039516	-0.0139589	0.0115732	0.0351846	0.0564448	0.0750225	0.0908775	0.104108	0.114934	0.123634	0.130513	0.135871	0.139988	0.143111	0.145451	0.147182	0.148447	0.149357	0.149999	0.15044	0.150729	0.150905	0.150996	0.151024	0.151007	0.150956	0.150882	0.150794	0.150698	0.1506	0.150505	0.150418	0.150343	0.150283	0.150239	0.150214	0.150207	0.150218	0.150243	0.150279	0.150325	0.150376	0.150429	0.150482	0.150532	0.150577	0.150617	0.15065	0.150676	0.150697	0.150711	0.15072	0.150726	0.150728	0.150728	0.150726	0.150724	0.150721	0.150718	0.150715	0.150713	0.15071	0.150709	0.150708	0.150707	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150706	0.150705	0.150705	0.150705	0.150704	0.150704	0.150704	0.150702	0.150702	
0.00714738	-0.00714738	-0.0316866	-0.0635353	-0.0903146	-0.113146	-0.130483	-0.140675	-0.142777	-0.136018	-0.120984	-0.0987805	-0.071159	-0.0399723	-0.00698719	0.0254798	0.0555026	0.0826125	0.106405	0.126818	0.14396	0.158088	0.169531	0.178655	0.185825	0.191384	0.195642	0.198862	0.20127	0.203046	0.204337	0.205257	0.205895	0.206319	0.20658	0.20672	0.206768	0.206749	0.206681	0.206579	0.206454	0.206318	0.206177	0.20604	0.205914	0.205804	0.205715	0.205649	0.205608	0.205591	0.205598	0.205626	0.205671	0.205727	0.205792	0.20586	0.205928	0.205993	0.206052	0.206104	0.206147	0.206182	0.206209	0.206228	0.206241	0.206248	0.206252	0.206252	0.20625	0.206247	0.206243	0.206239	0.206236	0.206232	0.20623	0.206227	0.206226	0.206225	0.206224	0.206223	0.206223	0.206223	0.206223	0.206223	0.206223	0.206224	0.206224	0.206224	0.206224	0.206223	0.206223	0.206223	0.206223	0.206222	0.206222	0.206221	0.206221	0.20622	0.206219	0.206219	
0.00971362	-0.00971362	-0.0395595	-0.0766865	-0.10749	-0.13292	-0.151361	-0.160981	-0.160889	-0.150454	-0.130694	-0.103044	-0.0695579	-0.0323355	0.00663005	0.0442955	0.0792554	0.110894	0.138771	0.162806	0.183112	0.19996	0.213707	0.224756	0.233513	0.240362	0.245655	0.249696	0.252745	0.255016	0.256683	0.257882	0.258723	0.259288	0.259642	0.259836	0.259908	0.259892	0.259811	0.259682	0.259523	0.259346	0.259163	0.258984	0.258817	0.258671	0.258549	0.258457	0.258396	0.258365	0.258365	0.258391	0.258438	0.258501	0.258575	0.258654	0.258734	0.258811	0.258882	0.258944	0.258996	0.259039	0.259071	0.259095	0.259111	0.25912	0.259124	0.259125	0.259123	0.25912	0.259115	0.259111	0.259106	0.259103	0.259099	0.259097	0.259095	0.259093	0.259093	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259092	0.259091	0.259091	0.25909	0.25909	0.259089	0.259088	0.259088	0.259086	0.259086	
0.0122537	-0.0122537	-0.0465106	-0.0874137	-0.120723	-0.147189	-0.165273	-0.173038	-0.169739	-0.155073	-0.130509	-0.0977914	-0.0592032	-0.0169849	0.0264179	0.0678089	0.106383	0.141354	0.172271	0.199045	0.221786	0.240772	0.256372	0.269003	0.279093	0.287051	0.293253	0.29803	0.301666	0.304399	0.306422	0.307892	0.308932	0.309639	0.310088	0.310341	0.310442	0.310433	0.31034	0.310188	0.309996	0.30978	0.309555	0.309333	0.309125	0.30894	0.308785	0.308663	0.308579	0.308531	0.308518	0.308537	0.308582	0.308647	0.308726	0.308812	0.3089	0.308986	0.309065	0.309136	0.309196	0.309244	0.309282	0.30931	0.309328	0.30934	0.309345	0.309347	0.309345	0.309341	0.309337	0.309332	0.309327	0.309323	0.309319	0.309316	0.309314	0.309312	0.309311	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.30931	0.309309	0.309309	0.309308	0.309308	0.309307	0.309306	0.309305	0.309304	0.309304	
0.0146912	-0.0146912	-0.0524011	-0.0956173	-0.129974	-0.156002	-0.172388	-0.177137	-0.169737	-0.150405	-0.121029	-0.0836318	-0.0406471	0.00557276	0.0517862	0.0957658	0.136791	0.174025	0.207031	0.235718	0.260199	0.28075	0.297742	0.311593	0.322739	0.331597	0.338555	0.343958	0.348105	0.351247	0.353593	0.355312	0.356539	0.357381	0.357924	0.358235	0.358367	0.358366	0.358265	0.358092	0.357869	0.357616	0.357349	0.357085	0.356835	0.356611	0.356419	0.356266	0.356155	0.356085	0.356056	0.356063	0.356102	0.356164	0.356243	0.356332	0.356426	0.356517	0.356603	0.356679	0.356745	0.356799	0.356841	0.356872	0.356894	0.356907	0.356914	0.356916	0.356915	0.356911	0.356907	0.356901	0.356896	0.356892	0.356888	0.356884	0.356882	0.35688	0.356879	0.356878	0.356878	0.356877	0.356877	0.356878	0.356878	0.356878	0.356878	0.356878	0.356878	0.356877	0.356877	0.356877	0.356876	0.356875	0.356875	0.356874	0.356873	0.356872	0.35687	0.35687	
0.0169764	-0.0169764	-0.0571373	-0.101228	-0.135236	-0.159446	-0.172904	-0.173577	-0.161317	-0.136999	-0.102875	-0.0612066	-0.0144808	0.0344408	0.0823049	0.127875	0.170342	0.208896	0.243134	0.272974	0.298537	0.320097	0.338019	0.352718	0.364623	0.37415	0.381688	0.387584	0.392144	0.395625	0.398243	0.400176	0.401567	0.40253	0.403157	0.403522	0.403682	0.403689	0.403581	0.403388	0.403135	0.402846	0.40254	0.402234	0.401943	0.401678	0.40145	0.401264	0.401123	0.401029	0.400978	0.40097	0.400997	0.401052	0.401128	0.401216	0.40131	0.401404	0.401494	0.401574	0.401644	0.401702	0.401748	0.401782	0.401806	0.401822	0.40183	0.401833	0.401832	0.401829	0.401824	0.401819	0.401814	0.401809	0.401805	0.401801	0.401799	0.401797	0.401795	0.401794	0.401794	0.401794	0.401794	0.401794	0.401794	0.401794	0.401794	0.401794	0.401794	0.401793	0.401793	0.401793	0.401792	0.401791	0.401791	0.40179	0.401789	0.401788	0.401786	0.401786	
0.0190821	-0.0190821	-0.0606647	-0.104205	-0.136531	-0.157628	-0.167025	-0.162645	-0.144919	-0.115414	-0.0766864	-0.0311804	0.018501	0.0687408	0.117507	0.163808	0.206852	0.245901	0.280606	0.310908	0.336941	0.358979	0.37738	0.39255	0.404905	0.414854	0.422775	0.429012	0.433867	0.437599	0.440424	0.442523	0.444043	0.445103	0.445798	0.446206	0.446389	0.446401	0.446284	0.44607	0.44579	0.445466	0.445121	0.444775	0.444443	0.444139	0.443872	0.443651	0.443479	0.443358	0.443284	0.443256	0.443268	0.443312	0.44338	0.443464	0.443555	0.443649	0.443739	0.443822	0.443894	0.443955	0.444004	0.444041	0.444067	0.444084	0.444094	0.444098	0.444098	0.444095	0.44409	0.444085	0.44408	0.444075	0.44407	0.444067	0.444064	0.444062	0.44406	0.444059	0.444059	0.444059	0.444058	0.444059	0.444059	0.444059	0.444059	0.444059	0.444058	0.444058	0.444058	0.444057	0.444057	0.444056	0.444055	0.444054	0.444053	0.444052	0.44405	0.44405	
0.0209978	-0.0209978	-0.0629593	-0.104524	-0.133895	-0.15066	-0.154945	-0.144587	-0.120984	-0.0862119	-0.0431095	0.00577364	0.0570479	0.107899	0.156903	0.203203	0.246084	0.284915	0.319412	0.349554	0.375494	0.397511	0.415958	0.431228	0.443723	0.453835	0.46193	0.46834	0.473357	0.477236	0.480188	0.482393	0.483997	0.48512	0.48586	0.486295	0.48649	0.4865	0.48637	0.486135	0.485825	0.485468	0.485086	0.4847	0.484328	0.483985	0.483681	0.483425	0.483221	0.48307	0.482972	0.482921	0.482914	0.482943	0.483	0.483075	0.483162	0.483252	0.483341	0.483423	0.483496	0.483558	0.483609	0.483647	0.483675	0.483694	0.483705	0.48371	0.483711	0.483708	0.483704	0.483699	0.483694	0.483689	0.483685	0.483681	0.483678	0.483676	0.483674	0.483673	0.483673	0.483672	0.483672	0.483672	0.483672	0.483672	0.483672	0.483672	0.483672	0.483672	0.483671	0.483671	0.48367	0.48367	0.483669	0.483668	0.483666	0.483666	0.483664	0.483664	
0.0227233	-0.0227233	-0.0640157	-0.102166	-0.127356	-0.138636	-0.136825	-0.119659	-0.0899404	-0.0499499	-0.00279095	0.0484002	0.100401	0.151332	0.199991	0.245663	0.287751	0.325747	0.359446	0.388875	0.414214	0.43575	0.453834	0.468847	0.481175	0.491191	0.499244	0.505649	0.510686	0.514595	0.517583	0.519823	0.521457	0.522602	0.523356	0.523796	0.523987	0.523986	0.523837	0.523576	0.523235	0.522843	0.522425	0.522001	0.521591	0.52121	0.52087	0.520579	0.520343	0.520162	0.520037	0.519962	0.519934	0.519945	0.519987	0.520052	0.52013	0.520214	0.520299	0.520379	0.520451	0.520513	0.520564	0.520604	0.520633	0.520653	0.520665	0.520671	0.520673	0.520671	0.520667	0.520663	0.520657	0.520653	0.520648	0.520645	0.520642	0.520639	0.520638	0.520637	0.520636	0.520636	0.520636	0.520635	0.520636	0.520636	0.520636	0.520635	0.520635	0.520635	0.520635	0.520634	0.520633	0.520633	0.520632	0.520631	0.52063	0.520629	0.520627	0.520627	
0.0242596	-0.0242596	-0.0638313	-0.0970962	-0.116916	-0.121607	-0.112762	-0.0881796	-0.0522008	-0.00717776	0.0432107	0.0956778	0.147938	0.19846	0.246256	0.290762	0.331517	0.368146	0.400534	0.428763	0.453046	0.473685	0.491029	0.50545	0.517318	0.526985	0.53478	0.541	0.545905	0.549723	0.552649	0.554844	0.556446	0.557565	0.558296	0.558714	0.558882	0.558856	0.558678	0.558386	0.558012	0.557585	0.55713	0.55667	0.556223	0.555806	0.555431	0.555107	0.554839	0.554629	0.554476	0.554376	0.554326	0.554317	0.554343	0.554393	0.55446	0.554536	0.554615	0.554691	0.55476	0.554821	0.554871	0.554911	0.554941	0.554962	0.554975	0.554982	0.554984	0.554983	0.55498	0.554976	0.554971	0.554966	0.554962	0.554958	0.554955	0.554953	0.554951	0.55495	0.55495	0.554949	0.554949	0.554949	0.554949	0.554949	0.554949	0.554949	0.554949	0.554949	0.554948	0.554948	0.554947	0.554946	0.554945	0.554944	0.554943	0.554942	0.55494	0.55494	
0.0255971	-0.0255971	-0.0623857	-0.0892399	-0.10252	-0.0995509	-0.0827439	-0.0503664	-0.00815598	0.0412339	0.0937389	0.146989	0.199058	0.248713	0.295179	0.338047	0.376999	0.411802	0.442435	0.46904	0.491868	0.511238	0.527502	0.541024	0.552158	0.561236	0.568566	0.574422	0.579046	0.582649	0.585409	0.587477	0.588979	0.59002	0.590687	0.591051	0.591174	0.591106	0.590888	0.590557	0.590145	0.589682	0.589191	0.588696	0.588215	0.587765	0.587357	0.587002	0.586703	0.586465	0.586286	0.586161	0.586087	0.586058	0.586065	0.5861	0.586154	0.58622	0.58629	0.58636	0.586425	0.586483	0.586532	0.586571	0.586601	0.586622	0.586636	0.586644	0.586647	0.586646	0.586644	0.58664	0.586635	0.586631	0.586627	0.586623	0.58662	0.586618	0.586617	0.586616	0.586615	0.586614	0.586614	0.586614	0.586614	0.586614	0.586614	0.586614	0.586614	0.586614	0.586613	0.586613	0.586612	0.586611	0.58661	0.586609	0.586608	0.586607	0.586605	0.586605	
0.0266992	-0.0266992	-0.0596118	-0.0784526	-0.0840204	-0.0723367	-0.0466146	-0.00640283	0.0415103	0.0941232	0.148203	0.201752	0.253182	0.301533	0.346236	0.38704	0.423779	0.456357	0.484849	0.509463	0.530489	0.548265	0.563149	0.575498	0.585649	0.593918	0.600589	0.605913	0.610112	0.613377	0.615869	0.617726	0.61906	0.619968	0.620528	0.620806	0.620857	0.620729	0.620458	0.620081	0.619627	0.619124	0.618598	0.618069	0.617557	0.617076	0.616639	0.616255	0.61593	0.615665	0.615461	0.615312	0.615216	0.615166	0.615154	0.615172	0.615212	0.615265	0.615326	0.615388	0.615448	0.615502	0.615548	0.615586	0.615615	0.615636	0.61565	0.615658	0.615661	0.615662	0.61566	0.615656	0.615652	0.615648	0.615644	0.615641	0.615638	0.615636	0.615635	0.615633	0.615633	0.615632	0.615632	0.615632	0.615632	0.615632	0.615632	0.615632	0.615632	0.615631	0.615631	0.615631	0.61563	0.615629	0.615628	0.615627	0.615626	0.615625	0.615624	0.615624	
0.0274783	-0.0274783	-0.0553565	-0.0644804	-0.0611363	-0.0396826	-0.00407818	0.0432144	0.0957392	0.150953	0.206064	0.25942	0.309757	0.356373	0.398901	0.437252	0.471408	0.501409	0.527427	0.549734	0.568659	0.584562	0.597807	0.608743	0.617696	0.624959	0.630795	0.635435	0.639076	0.641889	0.644017	0.645581	0.646681	0.647401	0.647811	0.647968	0.647923	0.647715	0.647378	0.646945	0.646444	0.645901	0.645339	0.644779	0.644238	0.64373	0.643268	0.64286	0.642511	0.642223	0.641996	0.641827	0.641708	0.641638	0.641607	0.641608	0.641633	0.641674	0.641724	0.641777	0.64183	0.641879	0.641921	0.641956	0.641984	0.642004	0.642018	0.642027	0.64203	0.642031	0.64203	0.642027	0.642023	0.64202	0.642016	0.642013	0.64201	0.642008	0.642007	0.642006	0.642005	0.642005	0.642004	0.642004	0.642004	0.642004	0.642004	0.642004	0.642004	0.642004	0.642003	0.642003	0.642002	0.642002	0.642001	0.642	0.641999	0.641998	0.641996	0.641996	
0.0277612	-0.0277612	-0.0493233	-0.0469105	-0.0334031	-0.00112584	0.0441927	0.0976106	0.154066	0.211247	0.266822	0.319472	0.368248	0.412694	0.452647	0.488176	0.519412	0.546523	0.569776	0.589504	0.606076	0.619872	0.631259	0.640582	0.64815	0.654241	0.659093	0.662914	0.66588	0.668138	0.669815	0.671012	0.671816	0.672299	0.672518	0.672522	0.672356	0.67205	0.671634	0.671137	0.670584	0.669999	0.669403	0.668814	0.668248	0.667718	0.667235	0.666808	0.66644	0.666133	0.665887	0.665699	0.665562	0.665473	0.665424	0.665409	0.665418	0.665445	0.665484	0.665527	0.665572	0.665615	0.665653	0.665685	0.66571	0.66573	0.665743	0.665751	0.665755	0.665757	0.665756	0.665753	0.66575	0.665747	0.665744	0.665741	0.665738	0.665737	0.665735	0.665734	0.665733	0.665733	0.665733	0.665733	0.665733	0.665733	0.665733	0.665732	0.665732	0.665732	0.665732	0.665731	0.665731	0.66573	0.665729	0.665728	0.665727	0.665727	0.665725	0.665725	
